rank,name,team,obpr,dbpr,bpr,poss,box_obpr,box_dbpr,box_bpr,adj_team_off_eff,adj_team_def_eff,adj_team_eff_margin,plus_minus,players,color_O,color_D,color_Diff
129,Bryce Hopkins,St. John's,3.51901,2.72249,6.2415,1723,3.88940938242852,1.77094228879901,5.66035167122753,119.366788145276,90.1633957895248,29.2033923557513,306,1687393,#FFDCB1,#FFD096,#FFD6A3
130,Maurice Odum,Arizona State,4.53376,1.69847,6.23223,1974,4.4625893047205,2.14718954627877,6.60977885099927,112.126780440321,101.201811122257,10.9249693180637,6,1908487,#FFD29B,#FFE2BD,#FFD6A3
131,Mohamed Wague,Oklahoma,3.21128,3.01918,6.23046,1262,2.84662068479758,2.67447046052493,5.52109114532251,123.170486968596,99.9029808712755,23.2675060973201,152,1912262,#FFDFB8,#FFCB8B,#FFD6A3
132,Donovan Atwell,Texas Tech,4.85463,1.37135,6.22598,1894,5.46160877246188,1.76761522356943,7.22922399603131,123.107452671546,96.6431724068691,26.4642802646769,250,1896710,#FFCF94,#FFE7CA,#FFD6A3
133,Tyler Nickel,Vanderbilt,5.07644,1.13393,6.21037,1847,4.18257674404225,1.56315453286829,5.74573127691054,126.522316392156,96.9706578608046,29.5516585313515,383,1890634,#FFCD8F,#FFEBD3,#FFD6A4
134,Kashie Natt,Sam Houston State,3.9516,2.25827,6.20987,1464,3.59296260123408,2.72637048266688,6.31933308390096,115.516474070676,104.81448025363,10.7019938170456,148,2550298,#FFD8A8,#FFD8A8,#FFD6A4
135,Marcus Millender,Georgia,5.75181,0.435544,6.187354,1509,5.30463586486856,0.769485439853806,6.07412130472237,124.170613552108,101.162638281561,23.0079752705467,218,2144536,#FFC780,#FFF7EE,#FFD6A4
136,Nick Townsend,Yale,5.59919,0.565533,6.164723,1510,5.51227898055115,0.348713920708513,5.86099290125966,120.720194973426,105.919742003683,14.800452969743,242,1949281,#FFC883,#FFF5E9,#FFD7A4
137,Adrian Wooley,Louisville,4.1346,2.01309,6.14769,1282,3.50407739442957,0.99876794530485,4.50284533973442,122.648784568363,93.6128032021408,29.0359813662217,268,2334145,#FFD6A4,#FFDCB1,#FFD7A4
138,Dedan Thomas Jr.,LSU,5.26807,0.859206,6.127276,828,5.64775061985399,0.611194073586718,6.25894469344071,120.14136449161,101.106295020853,19.0350694707574,169,2126210,#FFCB8B,#FFF0DE,#FFD7A5
139,Nick Martinelli,Northwestern,5.36314,0.759325,6.122465,1908,6.1110050190771,1.55387086699346,7.66487588607055,116.210248377261,103.992841524338,12.2174068529236,22,1924059,#FFCA89,#FFF2E1,#FFD7A5
140,Jake Ensminger,Santa Clara,4.16272,1.95972,6.12244,1478,4.15557428567281,0.601408429962801,4.75698271563561,122.766152783597,96.6586914228758,26.1074613607209,317,1920291,#FFD6A3,#FFDDB3,#FFD7A5
141,Zoom Diallo,Washington,4.6458,1.44871,6.09451,1658,4.76871659991721,1.31681025030311,6.08552685022032,116.186211877776,99.236641560193,16.9495703175828,110,2319827,#FFD198,#FFE6C7,#FFD7A5
142,J.P. Estrella,Tennessee,4.71171,1.35743,6.06914,864,5.87460398617375,0.815346066410459,6.68995005258421,126.622961662151,92.3274920795181,34.2954695826324,210,2092650,#FFD197,#FFE7CA,#FFD7A6
143,Jasper Floyd,West Virginia,1.48065,4.57473,6.05538,1453,1.81746464490415,2.68150264489486,4.498967289799,108.130088625892,85.7838105323897,22.3462780935028,240,2092575,#FFF0DE,#FFB14F,#FFD7A6
144,Devin McGlockton,Vanderbilt,3.72001,2.32653,6.04654,1516,3.28524559804361,1.70749305883769,4.9927386568813,122.731429817408,95.5103751105922,27.2210547068155,252,1687724,#FFDAAD,#FFD7A5,#FFD7A6
145,Cam Manyawu,Iowa,2.0905,3.88868,5.97918,980,2.60855691312447,2.07707347666445,4.68563038978891,118.082129942873,90.0728629660536,28.0092669768194,160,2118746,#FFEAD1,#FFBC69,#FFD8A7
146,Carson Cooper,Michigan State,2.27454,3.69643,5.97097,1420,3.48780841291695,3.20898192467335,6.69679033759031,116.956008574109,91.0084535782423,25.9475549958664,188,1930365,#FFE8CD,#FFC071,#FFD8A7
147,Chance Westry,UAB,4.62656,1.29366,5.92022,1686,5.00796129125586,0.975961089824705,5.98392238108056,110.091325094441,103.190054092851,6.90127100159088,139,1905712,#FFD299,#FFE9CD,#FFD8A8
148,Mikey Lewis,Saint Mary's,4.44928,1.47092,5.9202,1374,3.58817509801802,0.499266775394269,4.08744187341229,120.670630139776,96.67877884232,23.9918512974558,288,2268743,#FFD39D,#FFE6C6,#FFD8A8
149,Davis Fogle,Gonzaga,3.84282,2.07216,5.91498,788,4.30588658842613,1.02419029174022,5.33007688016635,120.891074559115,90.4750098386861,30.416064720429,246,2477485,#FFD9AA,#FFDBAF,#FFD8A8
150,John Mobley Jr.,Ohio State,4.99386,0.912049,5.905909,1592,4.56066501974876,0.801088356026231,5.36175337577499,122.274981228121,99.9147318106975,22.3602494174238,221,2291187,#FFCE91,#FFEFDB,#FFD8A8
151,Miles Byrd,San Diego State,1.47504,4.41908,5.89412,1591,1.22200202935607,4.29491346005806,5.51691548941413,107.163136566536,95.6863735042838,11.4767630622524,83,1890317,#FFF0DE,#FFB355,#FFD8A8
152,Joshua Dent,Saint Mary's,4.1709,1.72139,5.89229,1870,5.11690054157512,1.14069351246659,6.25759405404171,118.96975632075,94.2694129851972,24.7003433355527,393,2268744,#FFD6A3,#FFE1BC,#FFD8A8
153,Johann Grünloh,Virginia,2.29855,3.58569,5.88424,1207,2.28288797406096,2.9315967627825,5.21448473684345,121.75826893687,91.8058190103836,29.9524499264863,275,2505032,#FFE8CC,#FFC275,#FFD8A8
154,Jackson Holcombe,Utah Valley,2.81018,3.06434,5.87452,1612,2.87733303914642,2.6106541782638,5.48798721741022,110.195793148079,99.4264781939478,10.7693149541315,238,2113994,#FFE3C1,#FFCA89,#FFD8A8
155,Cayden Boozer,Duke,3.73257,2.124,5.85657,1246,3.60890453728058,1.19950704870103,4.80841158598161,126.058797052398,87.9670309886247,38.0917660637735,355,2561474,#FFDAAC,#FFDAAD,#FFD9A9
156,KJ Lewis,Georgetown,2.54468,3.30842,5.8531,1425,1.97198524061732,3.17521323504535,5.14719847566266,112.369288597648,101.169450707448,11.1998378901995,66,2098972,#FFE6C7,#FFC67F,#FFD9A9
157,Day Day Thomas,Cincinnati,2.82928,2.99015,5.81943,1719,3.60347994503648,1.83415289552935,5.43763284056583,109.069375811676,91.6224617515023,17.4469140601733,136,2117907,#FFE3C0,#FFCC8C,#FFD9A9
158,Kwame Evans Jr.,Oregon,2.823,2.98856,5.81156,1558,3.77999014360774,2.96145269823972,6.74144284184746,107.978357484851,102.140135032638,5.83822245221275,-67,2112552,#FFE3C0,#FFCC8C,#FFD9A9
159,Chase Walker,Illinois State,3.19161,2.59432,5.78593,1078,2.74615328967776,1.34404418816686,4.09019747784462,112.210398555233,93.9898556989663,18.2205428562663,251,2097923,#FFE0B8,#FFD29B,#FFD9AA
160,Tyler Perkins,Villanova,3.78405,1.99419,5.77824,1580,4.22714446665174,1.65336493141316,5.88050939806491,117.763030748753,97.9114688195992,19.8515619291539,137,2143461,#FFDAAB,#FFDDB2,#FFD9AA
161,Sananda Fru,Louisville,3.16064,2.61125,5.77189,1300,4.00340678592297,1.91669506458002,5.92010185050299,122.190124160667,93.7951779774015,28.3949461832655,220,2483441,#FFE0B9,#FFD29A,#FFD9AA
162,Juke Harris,Wake Forest,4.20154,1.56811,5.76965,2000,4.6755743535258,2.13509318038609,6.81066753391189,115.352185542035,102.802951636084,12.5492339059516,61,2313602,#FFD6A2,#FFE4C2,#FFD9AA
163,Trent Perry,UCLA,4.47706,1.28656,5.76362,1616,4.78299873754537,1.12187393220754,5.90487266975291,119.579339909261,99.9629267540781,19.616413155183,162,2321463,#FFD39C,#FFE9CD,#FFD9AA
164,Brandon Jennings,VCU,2.5746,3.1685,5.7431,1466,2.31727981818738,3.10891166113209,5.42619147931946,117.185468552818,97.9480857470305,19.2373828057874,194,2296323,#FFE6C6,#FFC985,#FFD9AA
165,Garwey Dual,McNeese State,2.41218,3.32995,5.74213,1362,2.72093801635528,1.62710874177645,4.34804675813173,111.41310922064,95.318356478543,16.0947527420972,198,2110977,#FFE7CA,#FFC67F,#FFD9AA
166,Nate Johnson,Kansas State,3.54338,2.16866,5.71204,1926,4.16204530947302,2.93960869210135,7.10165400157437,111.252738698357,103.87378254569,7.37895615266724,-61,1701910,#FFDCB1,#FFDAAB,#FFDAAB
167,AK Okereke,Vanderbilt,4.01223,1.67136,5.68359,1546,3.30748954728326,1.81554266601988,5.12303221330314,124.354474106526,97.6192801698864,26.7351939366398,230,1957212,#FFD8A6,#FFE2BE,#FFDAAB
168,MJ Collins,Utah State,4.90273,0.77498,5.67771,1752,5.03510964762567,-0.0694653109382537,4.96564433668742,123.087286935587,96.8196935472329,26.2675933883538,378,1890359,#FFCF93,#FFF1E1,#FFDAAB
169,Elijah Mahi,Santa Clara,4.14367,1.52995,5.67362,1706,3.80990763675122,1.20665100247336,5.01655863922459,121.449877290905,99.6735166469595,21.776360643946,278,2305404,#FFD6A3,#FFE5C4,#FFDAAB
170,Darrion Williams,NC State,3.74144,1.92152,5.66296,1655,3.39954939552059,1.98259256965248,5.38214196517306,120.670849636105,101.204600085302,19.4662495508028,153,1896934,#FFDAAC,#FFDEB5,#FFDAAC
171,Tre White,Kansas,3.46674,2.18997,5.65671,1765,4.32169607782204,2.06517821996985,6.38687429779189,114.403925799353,92.3224708490817,22.0814549502715,140,1920562,#FFDDB2,#FFD9AA,#FFDAAC
172,Rienk Mast,Nebraska,3.38432,2.26514,5.64946,1497,4.01232141377692,0.843404910951248,4.85572632472817,115.339848136367,89.5833419533918,25.7565061829755,255,1309565,#FFDEB4,#FFD8A8,#FFDAAC
173,Josh Hubbard,Mississippi State,4.84659,0.775213,5.621803,1937,4.02412533252064,1.47621367870388,5.50033901122453,109.692892516699,105.282588439097,4.41030407760243,-127,2125129,#FFCF94,#FFF1E1,#FFDAAC
174,Caleb Foster,Duke,3.97881,1.63329,5.6121,1321,3.7209513027731,0.734347523989268,4.45529882676236,128.946574065891,86.7063649241836,42.240209141707,371,2138832,#FFD8A7,#FFE3C0,#FFDAAC
175,Adam Clark,Seton Hall,2.68037,2.92552,5.60589,1704,2.52564208081178,2.24825157030604,4.77389365111782,109.820570788216,91.5751802940437,18.245390494172,188,2140378,#FFE4C4,#FFCD8E,#FFDAAC
176,Coen Carr,Michigan State,2.83227,2.77162,5.60389,1560,2.33292632256582,2.29543490255772,4.62836122512354,120.754088470044,92.3596783912152,28.3944100788291,246,2119938,#FFE3C0,#FFCF94,#FFDAAC
177,Markus Burton,Notre Dame,3.41996,2.17671,5.59667,498,2.70114124999117,0.379839008096788,3.08098025808796,114.492164389791,97.7454454752485,16.7467189145423,67,2092616,#FFDDB3,#FFDAAB,#FFDAAD
178,Isaac Celiscar,Yale,5.19568,0.380853,5.576533,1456,4.60372249645256,0.34818702917241,4.95190952562497,121.154919136297,106.24719508544,14.907724050857,222,2345901,#FFCC8C,#FFF8F0,#FFDAAD
179,Evan Mahaffey,Akron,3.17943,2.39127,5.5707,1643,3.15940258283904,1.59745241573395,4.75685499857299,119.729985056627,101.291936546277,18.4380485103493,358,1895929,#FFE0B9,#FFD6A3,#FFDAAD
180,John Camden,California,3.97663,1.58838,5.56501,1720,3.68241302926317,0.798953376542492,4.48136640580567,114.553347831977,97.1766015558601,17.3767462761167,211,1701166,#FFD8A7,#FFE4C1,#FFDAAD
181,Tavion Banks,Iowa,2.91914,2.63204,5.55118,1228,2.99732413738881,1.97958714286049,4.97691128024929,119.637582856885,93.9850260107282,25.6525568461572,197,2317317,#FFE2BE,#FFD299,#FFDBAD
182,Jamichael Stillwell,UCF,3.33787,2.21217,5.55004,1514,4.03063959707413,1.68474773269699,5.71538732977112,116.911294555099,99.935256014785,16.9760385403139,115,2321269,#FFDEB5,#FFD9AA,#FFDBAD
183,Kanon Catchings,Georgia,4.13441,1.38933,5.52374,1338,3.17283348795448,1.3123131080235,4.48514659597798,125.36008010519,100.573440271349,24.7866398338411,226,2293409,#FFD6A4,#FFE7C9,#FFDBAE
184,Jacob Cofie,USC,1.88933,3.62435,5.51368,1664,1.78678400976278,3.35413562042037,5.14091963018315,111.301815906576,98.4064723222111,12.8953435843648,54,2292849,#FFECD5,#FFC173,#FFDBAE
185,Jaquan Johnson,Bradley,3.62677,1.86551,5.49228,1669,3.9089011129166,1.49963280105933,5.40853391397593,109.763436738866,102.557384550615,7.20605218825077,146,2269289,#FFDBAF,#FFDFB7,#FFDBAE
186,Nana Owusu-Anane,Grand Canyon,2.02794,3.46224,5.49018,1800,1.75917129603337,2.27606633096046,4.03523762699383,111.291846496816,94.1440215266466,17.1478249701693,269,1714656,#FFEBD2,#FFC47A,#FFDBAE
187,Malique Ewin,Arkansas,4.19003,1.29911,5.48914,1218,2.98297179075636,1.92231732614232,4.90528911689869,131.007928220728,100.754722913857,30.2532053068716,209,1947760,#FFD6A2,#FFE8CD,#FFDBAE
188,Braeden Smith,Gonzaga,3.49186,1.99648,5.48834,1040,4.15865402307747,1.08869166091425,5.24734568399172,117.144084357946,91.18732989493,25.956754463016,241,1916997,#FFDDB2,#FFDDB2,#FFDBAE
189,Barrington Hargress,Colorado,5.4498,0.00925646,5.45905646,1815,5.88991921243628,0.966753478893547,6.85667269132983,114.782160149596,107.765402023413,7.01675812618279,-57,1945363,#FFCA87,#FFFEFE,#FFDBAF
190,Ugonna Onyenso,Virginia,1.51889,3.93811,5.457,1032,2.48127053219421,5.03897860395785,7.52024913615205,119.475842062549,94.2483470242996,25.2274950382497,145,1916855,#FFF0DD,#FFBC67,#FFDBAF
191,Christoph Tilly,Ohio State,3.18323,2.26785,5.45108,1336,2.87928425707777,1.90625281089633,4.78553706797409,122.819227139428,98.1087012961776,24.7105258432509,195,1920305,#FFE0B9,#FFD8A7,#FFDBAF
192,Ernest Udeh Jr.,Miami (Fla.),2.11958,3.3191,5.43868,1464,1.60411362558502,2.91293041649079,4.51704404207581,120.621783653337,96.4490737716838,24.1727098816529,177,1933766,#FFEAD0,#FFC67F,#FFDBAF
193,Rylan Griffen,Texas A&M,3.32467,2.11351,5.43818,1434,4.04851321146577,2.30608985974345,6.35460307120922,116.220370308935,98.1222913938024,18.0980789151322,130,1920160,#FFDEB5,#FFDBAD,#FFDBAF
194,Urban Klavzar,Florida,4.98397,0.449859,5.433829,1247,4.69546515891572,0.303990014559697,4.99945517347542,128.258226122141,92.4591058721498,35.7991202499912,298,2298478,#FFCE91,#FFF7ED,#FFDBAF
195,Acaden Lewis,Villanova,3.21288,2.18499,5.39787,1627,3.49584333829755,2.39293225628426,5.88877559458181,117.013982562279,98.8831444081777,18.1308381541012,138,2540491,#FFDFB8,#FFD9AB,#FFDCAF
196,BJ Davis,San Diego State,2.88826,2.47857,5.36683,1252,3.41844987374796,1.57025235996998,4.98870223371794,110.905483152171,93.4106416094227,17.4948415427486,157,2092594,#FFE2BF,#FFD49F,#FFDCB0
197,Denzel Aberdeen,Kentucky,4.01752,1.34671,5.36423,1800,4.62957137660357,1.20449980236129,5.83407117896486,118.798851165115,94.4673935164633,24.3314576486514,198,1890518,#FFD7A6,#FFE8CB,#FFDCB0
198,Isaac McKneely,Louisville,3.59065,1.75199,5.34264,1685,3.47009644438526,0.297994129773285,3.76809057415855,121.159379611399,92.1743581833937,28.985021428005,329,1895639,#FFDCB0,#FFE1BB,#FFDCB0
199,Braylon Mullins,Connecticut,2.76471,2.56792,5.33263,1223,3.27899036345207,2.06585957457489,5.34484993802696,120.992529998629,91.6900697292329,29.3024602693963,209,2488800,#FFE4C2,#FFD39C,#FFDCB0
200,Ben Humrichous,Illinois,3.6175,1.70962,5.32712,1192,3.01000838686265,1.72945036160925,4.7394587484719,128.777101680408,96.5710475391775,32.2060541412309,257,2143538,#FFDBAF,#FFE1BD,#FFDCB1
201,Pharaoh Compton,San Diego State,2.90269,2.40706,5.30975,749,2.25896284090463,1.59383414585262,3.85279698675726,117.76795825242,95.231483865422,22.5364743869977,150,2285496,#FFE2BF,#FFD6A2,#FFDCB1
202,Naithan George,Syracuse,3.43117,1.86521,5.29638,1772,2.59082203332965,2.00318437184343,4.59400640517308,114.36172647627,100.88749720002,13.4742292762494,110,2099451,#FFDDB3,#FFDFB7,#FFDCB1
203,Joseph Pinion,South Florida,3.62562,1.66838,5.294,1780,3.90361129087675,0.828434093691923,4.73204538456867,115.851106408117,96.7660305468473,19.0850758612693,338,1895221,#FFDBAF,#FFE2BE,#FFDCB1
204,Najai Hines,Seton Hall,1.79769,3.47471,5.2724,900,2.20656191144784,3.61482162393496,5.8213835353828,110.225102592382,92.175128756305,18.0499738360775,118,2548059,#FFEDD7,#FFC479,#FFDCB1
205,Anthony Roy,Oklahoma State,4.9489,0.318869,5.267769,1605,4.65681300226044,0.544198595629739,5.20101159789018,118.249702902519,104.018506114189,14.2311967883295,70,1593746,#FFCE92,#FFF9F2,#FFDCB1
206,Nikolas Khamenia,Duke,2.44014,2.81197,5.25211,1108,2.35228390014829,1.25237520512036,3.60465910526865,125.033354097378,85.4729312617633,39.5604228356148,311,2561475,#FFE7C9,#FFCF93,#FFDDB2
207,Kam Williams,Kentucky,2.5406,2.70584,5.24644,725,2.33308103248992,0.719259552829525,3.05234058531944,118.95715748464,87.8228189078084,31.1343385768318,185,2289114,#FFE6C7,#FFD197,#FFDDB2
208,Xavier Edmonds,TCU,2.89165,2.32716,5.21881,1299,3.5857717175535,2.24828635109543,5.83405806864892,114.715177456623,95.5888636077861,19.1263138488373,186,2490633,#FFE2BF,#FFD7A5,#FFDDB2
209,Collin Chandler,Kentucky,3.67502,1.5349,5.20992,1594,4.15023471962063,2.34287235622891,6.49310707584954,118.97090126371,99.0992118583121,19.8716894053976,96,2319782,#FFDBAE,#FFE4C4,#FFDDB2
210,Keba Keita,BYU,1.36278,3.84683,5.20961,1272,1.32446621578298,3.50988637416788,4.83435258995086,118.823304912116,95.9956808979073,22.8276240142086,97,1890577,#FFF1E1,#FFBD6B,#FFDDB2
211,Xzayvier Brown,Oklahoma,4.25123,0.932345,5.183575,1839,4.45232436892252,1.74002668913428,6.1923510580568,119.271988575263,105.618108181061,13.653880394202,93,2134482,#FFD5A1,#FFEFDB,#FFDDB3
212,Jaron Pierre Jr.,SMU,3.59665,1.57736,5.17401,1936,3.64778068052166,1.77710495675716,5.42488563727883,120.538035484488,99.3558764707347,21.1821590137531,224,1606663,#FFDCAF,#FFE4C2,#FFDDB3
213,Killyan Toure,Iowa State,2.07739,3.09259,5.16998,1442,1.93273515771064,1.91018595190792,3.84292110961856,122.780573576395,87.089101780041,35.6914717963538,374,2535039,#FFEAD1,#FFCA88,#FFDDB3
214,Austin Rapp,Wisconsin,3.38056,1.7892,5.16976,1132,3.94743996577062,1.41651757305272,5.36395753882335,124.382559201405,98.5830691103553,25.7994900910499,160,2324517,#FFDEB4,#FFE0BA,#FFDDB3
215,Andrej Stojakovic,Illinois,3.59649,1.57133,5.16782,1280,3.68727363964146,1.17707089873814,4.8643445383796,127.84130606122,96.2177604537355,31.6235456074846,240,2092655,#FFDCAF,#FFE4C2,#FFDDB3
216,Nate Kingz,Syracuse,3.85668,1.30795,5.16463,1728,3.57234566771137,1.33685575539083,4.9092014231022,112.110341058105,99.9883856245097,12.121955433595,75,2126490,#FFD9AA,#FFE8CC,#FFDDB3
217,Isaiah Johnson,Colorado,4.88369,0.272368,5.156058,1730,5.69666969083323,0.735173585997019,6.43184327683025,115.353052762005,106.247590246418,9.1054625155869,-19,2540151,#FFCF93,#FFFAF4,#FFDDB3
218,DeSean Goode,Robert Morris,4.39233,0.757433,5.149763,1619,4.48177681423496,0.439844137555316,4.92162095179028,113.168441424722,105.122841265211,8.04560015951084,184,2275920,#FFD49E,#FFF2E1,#FFDDB3
219,Terrence Hill Jr.,VCU,5.06913,0.0794691,5.1485991,1408,6.38076834085092,-0.152759814501624,6.22800852634929,118.258629157382,100.157829782199,18.1007993751831,303,2296820,#FFCD8F,#FFFDFB,#FFDDB3
220,Blake Buchanan,Iowa State,2.60432,2.53456,5.13888,1385,3.26827096993922,1.27923342687015,4.54750439680937,121.992431620703,89.5159598372464,32.4764717834566,290,2097924,#FFE5C5,#FFD39D,#FFDDB3
221,Nigel James Jr.,Marquette,2.98916,2.14477,5.13393,1641,4.07155851477161,2.68118750079142,6.75274601556304,108.33940400018,99.840316148981,8.49908785119895,34,2505069,#FFE1BD,#FFDAAC,#FFDDB3
222,KeShawn Murphy,Auburn,3.56881,1.56248,5.13129,1276,4.60120917868518,2.98017109515862,7.5813802738438,119.855955266936,104.627527471729,15.2284277952072,7,1698688,#FFDCB0,#FFE4C2,#FFDDB3
223,Anthony Robinson II,Missouri,2.45668,2.67024,5.12692,1471,1.70560569526808,2.64092793612507,4.34653363139315,114.965968316199,102.571108863804,12.3948594523957,79,2113366,#FFE7C9,#FFD198,#FFDDB3
224,Jordan Scott,Michigan State,2.45979,2.66647,5.12626,1100,2.22159972484037,2.38557363061515,4.60717335545552,122.0542324275,91.7892710941219,30.2649613333781,175,2539344,#FFE7C8,#FFD198,#FFDDB3
225,Damarion Dennis,Wyoming,4.95991,0.157266,5.117176,1190,4.64618900704317,0.356808714307359,5.00299772135053,115.407278587765,107.292246482,8.11503210576476,87,2305462,#FFCE92,#FFFCF8,#FFDDB4
226,Nimari Burnett,Michigan,3.46098,1.65595,5.11693,1186,3.80965470995682,1.02716319765599,4.83681790761281,124.612689776884,88.671452687091,35.9412370897932,246,1607867,#FFDDB2,#FFE2BF,#FFDDB4
227,Elijah Crawford,Illinois-Chicago,3.01838,2.097,5.11538,959,2.84937204359755,1.10194194743479,3.95131399103234,111.755151848422,95.9225528166772,15.832599031745,161,2293406,#FFE1BC,#FFDBAE,#FFDDB4
228,Sam Orme,Belmont,3.30981,1.8028,5.11261,1280,3.73805017296367,0.998871626236946,4.73692179920062,115.489424076422,101.672730175674,13.816693900748,238,2113900,#FFDEB6,#FFE0B9,#FFDDB4
229,Tounde Yessoufou,Baylor,3.30455,1.80537,5.10992,1762,4.12251956851109,2.51303297459284,6.63555254310393,117.718728070431,104.365663727392,13.3530643430386,41,2481338,#FFDEB6,#FFE0B9,#FFDDB4
230,Ben Hammond,Virginia Tech,3.29499,1.80702,5.10201,1698,3.74193870433934,2.05111336964736,5.79305207398669,114.584010201487,101.736932740502,12.8470774609856,50,2296070,#FFDFB6,#FFE0B9,#FFDDB4
231,Jadon Jones,Oklahoma,2.52351,2.56227,5.08578,1002,1.50596974622801,3.3726013593023,4.87857110553032,121.949657690958,102.89131291606,19.0583447748979,73,1602933,#FFE6C7,#FFD39C,#FFDEB4
232,Tariq Francis,Rutgers,4.53605,0.542396,5.078446,1542,5.22097994699033,1.05074411934566,6.27172406633598,110.008929417686,105.218491026217,4.79043839146822,-27,2117672,#FFD29B,#FFF5EA,#FFDEB4
233,Ven-Allen Lubin,NC State,3.79465,1.26681,5.06146,1622,4.61522915276036,1.34714196986026,5.96237112262062,120.385912504104,100.895708452224,19.4902040518807,142,1890500,#FFDAAB,#FFE9CE,#FFDEB4
